Part_ID,Category,Unit_Cost,Lead_Time_Days,Demand_Class,ABC_Class,XYZ_Class,ABC_XYZ,Avg_Monthly_Demand,Annual_Demand,Annual_Value,EOQ,Safety_Stock,ROP,Avg_Inventory,Working_Capital,Inventory_Turnover,Days_of_Supply,Stock_Status,Newsvendor_Savings,Recommended_Method,MASE,Cpk,CV
P2468,Engine Components,242.95,53,Erratic,A,Y,AY,2.69,32.2,7831.47,7.3,5.7,10.4,9.3,2258.47,3.468,103.8,Healthy,123.41,SBA,1.089,0.346,0.963
P2469,Suspension,286.87,31,Smooth,A,X,AX,8.47,101.6,29159.63,11.9,5.4,14.1,11.3,3252.15,8.966,40.2,Healthy,860.22,Naive,1.332,0.876,0.38
P2470,Suspension,358.88,33,Intermittent,B,Z,BZ,1.33,16.0,5742.01,4.2,3.1,4.6,5.2,1865.81,3.077,117.0,Healthy,258.34,Croston,1.658,0.248,1.342
P2471,Brake System,156.76,25,Smooth,B,Y,BY,2.98,35.8,5606.64,9.6,2.4,4.9,7.2,1128.9,4.966,72.5,Healthy,114.9,Naive,0.684,0.614,0.542
P2472,Cooling System,161.98,7,Lumpy,C,Z,CZ,0.27,3.3,533.57,2.9,1.1,1.1,2.5,405.87,1.315,273.8,Dead Stock,48.02,SBA,1.742,0.067,4.95
P2473,Fuel System,145.01,22,Erratic,B,Z,BZ,2.1,25.2,3650.75,8.3,3.6,5.1,7.7,1121.07,3.256,110.5,Healthy,93.77,SBA,1.438,0.276,1.206
P2474,Transmission,694.59,42,Lumpy,A,Z,AZ,1.12,13.4,9315.64,2.8,5.7,7.2,7.1,4905.78,1.899,189.6,Excess Stock,838.41,SBA,1.799,0.128,2.608
P2475,Suspension,303.17,27,Lumpy,C,Z,CZ,0.45,5.4,1640.67,2.7,2.8,3.2,4.2,1265.35,1.297,277.6,Excess Stock,147.66,SBA,1.156,0.083,4.032
P2476,Fuel System,49.29,13,Lumpy,C,Z,CZ,1.0,12.0,591.46,9.9,2.8,3.2,7.7,381.41,1.551,232.2,Healthy,53.23,SBA,0.638,0.129,2.59
P2477,Engine Components,378.24,39,Lumpy,B,Z,BZ,0.57,6.8,2580.95,2.7,3.7,4.5,5.1,1921.69,1.343,268.0,Excess Stock,232.29,SBA,0.735,0.095,3.504
P2478,Exhaust System,66.28,14,Smooth,C,Y,CY,2.27,27.3,1809.01,12.8,1.8,2.8,8.2,541.53,3.341,107.8,Healthy,29.57,Naive,1.178,0.485,0.686
P2479,Engine Components,819.81,19,Lumpy,A,Z,AZ,1.29,15.5,12731.09,2.8,4.0,4.8,5.3,4367.55,2.915,123.5,Excess Stock,1091.43,SBA,0.945,0.143,2.332
P2480,Exhaust System,152.86,13,Lumpy,C,Z,CZ,0.33,4.0,611.45,3.2,1.8,1.9,3.4,520.88,1.174,306.7,Healthy,8.97,SBA,1.046,0.067,4.959
P2481,Brake System,231.01,29,Lumpy,C,Z,CZ,0.67,8.0,1848.08,3.7,3.7,4.4,5.6,1291.68,1.431,251.6,Excess Stock,166.33,SBA,0.979,0.096,3.46
P2482,Fuel System,80.68,16,Lumpy,C,Z,CZ,1.53,18.4,1480.69,9.5,4.0,4.8,8.8,707.31,2.093,172.0,Healthy,49.98,SBA,1.234,0.153,2.176
P2483,Cooling System,57.61,17,Smooth,A,X,AX,11.24,134.8,7766.74,30.6,3.4,9.8,18.7,1077.33,7.209,49.9,Healthy,129.33,Naive,1.117,0.999,0.245
P2484,Engine Components,707.5,58,Erratic,A,Z,AZ,2.06,24.7,17479.52,3.7,5.2,9.2,7.0,4981.73,3.509,102.6,Excess Stock,171.93,SBA,1.32,0.303,1.098
P2485,Suspension,244.92,18,Intermittent,B,Z,BZ,1.27,15.3,3745.86,5.0,2.2,3.0,4.7,1154.62,3.244,111.0,Healthy,221.52,Croston,1.504,0.244,1.364
P2486,Body Parts,109.99,16,Erratic,B,Z,BZ,3.04,36.5,4011.57,11.5,4.2,5.8,9.9,1091.09,3.677,97.9,Healthy,78.03,SBA,0.798,0.292,1.14
P2487,Suspension,300.48,18,Intermittent,C,Z,CZ,0.22,2.6,777.72,1.9,1.0,1.1,1.9,575.59,1.351,266.4,Healthy,9.86,Croston,1.338,0.092,3.593
P2488,Fuel System,32.46,19,Smooth,B,X,BX,14.35,172.2,5591.06,46.1,4.9,14.0,28.0,907.37,6.162,58.4,Healthy,115.23,Naive,0.842,0.999,0.262
P2489,Electrical,103.46,14,Smooth,A,X,AX,12.65,151.8,15701.06,24.2,4.3,10.2,16.4,1701.73,9.227,39.0,Healthy,301.83,Naive,0.776,0.999,0.305
P2490,Brake System,173.85,9,Smooth,B,Y,BY,2.82,33.9,5890.55,8.8,1.5,2.3,5.9,1024.62,5.749,62.6,Healthy,255.51,Naive,1.421,0.572,0.581
P2491,Brake System,85.69,9,Lumpy,C,Z,CZ,1.06,12.7,1088.75,7.7,2.7,3.0,6.6,562.54,1.935,186.0,Healthy,58.24,SBA,1.65,0.117,2.845
P2492,Engine Components,875.69,46,Intermittent,A,Z,AZ,1.45,17.4,15247.31,2.8,3.8,6.1,5.2,4591.72,3.321,108.4,Excess Stock,419.2,Croston,1.228,0.257,1.297
P2493,Transmission,315.0,41,Lumpy,C,Z,CZ,0.37,4.5,1408.25,2.4,3.0,3.5,4.2,1327.14,1.061,339.3,Excess Stock,0.0,SBA,0.726,0.079,4.218
P2494,Brake System,80.85,26,Erratic,B,Z,BZ,2.25,27.1,2187.63,11.6,4.1,6.1,9.9,802.86,2.725,132.1,Healthy,63.6,SBA,1.705,0.277,1.2
P2495,Suspension,139.38,43,Intermittent,C,Z,CZ,0.61,7.3,1016.64,4.6,3.4,4.3,5.7,789.85,1.287,279.7,Dead Stock,27.85,Croston,0.668,0.118,2.823
P2496,Suspension,359.93,41,Erratic,A,Z,AZ,1.92,23.1,8299.65,5.1,5.4,8.0,7.9,2858.43,2.904,124.0,Excess Stock,576.36,SBA,0.873,0.227,1.464
P2497,Electrical,129.48,13,Lumpy,C,Z,CZ,0.8,9.6,1249.13,5.5,2.7,3.1,5.5,705.77,1.77,203.4,Healthy,5.51,SBA,1.727,0.106,3.126
P2498,Fuel System,129.6,9,Lumpy,C,Z,CZ,0.75,8.9,1158.79,5.3,2.3,2.5,4.9,640.89,1.808,199.1,Healthy,33.31,SBA,0.726,0.096,3.453
P2499,Body Parts,46.51,24,Erratic,C,Z,CZ,2.25,27.1,1258.58,15.3,3.9,5.7,11.5,534.48,2.355,152.9,Healthy,50.02,SBA,1.737,0.286,1.165
P2500,Suspension,73.43,41,Lumpy,C,Z,CZ,0.96,11.5,846.58,7.9,5.6,7.0,9.6,705.69,1.2,300.1,Healthy,76.19,SBA,1.272,0.109,3.057
P2501,Exhaust System,104.1,12,Lumpy,C,Z,CZ,0.0,0.0,0.0,0.6,0.0,0.0,0.3,32.26,0.0,999.0,Dead Stock,0.0,SBA,1.347,0.0,999.0
P2502,Transmission,649.16,41,Intermittent,A,Z,AZ,0.94,11.3,7331.69,2.6,3.4,4.7,4.8,3086.86,2.375,151.6,Excess Stock,390.65,Croston,0.766,0.175,1.898
P2503,Electrical,249.93,5,Intermittent,C,Z,CZ,0.67,8.0,1999.46,3.6,0.9,1.1,2.7,683.75,2.924,123.1,Healthy,86.85,Croston,1.109,0.157,2.114
P2504,Cooling System,43.01,26,Erratic,C,Z,CZ,2.06,24.7,1062.5,15.2,3.6,5.4,11.2,482.15,2.204,163.4,Healthy,12.54,SBA,1.751,0.289,1.152
P2505,Engine Components,546.77,32,Smooth,A,X,AX,11.33,136.0,74361.21,10.0,5.4,17.5,10.4,5668.33,13.119,27.4,Healthy,1361.37,Naive,1.208,0.999,0.279
P2506,Engine Components,823.05,46,Intermittent,A,Z,AZ,0.88,10.6,8714.65,2.3,3.1,4.5,4.3,3519.03,2.476,145.4,Excess Stock,115.57,Croston,1.758,0.19,1.748
P2507,Exhaust System,95.14,27,Intermittent,C,Z,CZ,1.24,14.8,1410.25,7.9,3.3,4.4,7.3,692.99,2.035,176.9,Healthy,52.44,Croston,1.607,0.192,1.731
P2508,Suspension,383.53,43,Lumpy,C,Z,CZ,0.29,3.5,1353.64,1.9,3.2,3.6,4.1,1585.81,0.854,421.7,Slow Mover,121.83,SBA,1.538,0.061,5.482
P2509,Exhaust System,55.72,21,Lumpy,C,Z,CZ,1.08,12.9,721.12,9.6,4.1,4.9,8.9,497.28,1.45,248.3,Healthy,23.07,SBA,0.96,0.12,2.766
P2510,Fuel System,198.05,20,Erratic,B,Z,BZ,2.14,25.6,5079.35,7.2,3.4,4.8,7.0,1379.05,3.683,97.7,Healthy,365.5,SBA,0.993,0.284,1.172
P2511,Engine Components,703.8,32,Lumpy,A,Z,AZ,1.06,12.7,8942.39,2.7,4.6,5.8,6.0,4204.48,2.127,169.3,Excess Stock,272.24,SBA,0.91,0.129,2.574
P2512,Fuel System,199.15,17,Smooth,A,X,AX,9.2,110.4,21976.44,14.9,3.5,8.7,10.9,2179.99,10.081,35.7,Healthy,631.26,Naive,1.032,0.999,0.308
P2513,Suspension,323.88,24,Erratic,A,Z,AZ,2.61,31.3,10135.56,6.2,5.7,7.8,8.8,2846.52,3.561,101.1,Healthy,161.55,SBA,1.077,0.225,1.48
P2514,Suspension,201.73,15,Intermittent,C,Z,CZ,0.37,4.5,901.84,3.0,1.5,1.7,3.0,604.87,1.491,241.5,Healthy,71.53,Croston,1.102,0.095,3.484
P2515,Electrical,263.8,8,Lumpy,C,Z,CZ,0.59,7.1,1862.14,3.3,2.0,2.2,3.7,966.22,1.927,186.8,Dead Stock,167.59,SBA,1.461,0.082,4.056
P2516,Cooling System,71.34,15,Lumpy,C,Z,CZ,0.49,5.9,419.62,5.7,2.4,2.7,5.3,379.03,1.107,325.2,Healthy,2.96,SBA,1.437,0.078,4.282
P2517,Engine Components,394.81,50,Lumpy,B,Z,BZ,1.18,14.1,5573.8,3.8,6.5,8.4,8.3,3295.73,1.691,212.9,Excess Stock,76.2,SBA,0.798,0.129,2.584
P2518,Suspension,333.32,29,Lumpy,B,Z,BZ,1.49,17.9,5960.46,4.6,5.4,6.9,7.7,2578.61,2.312,155.7,Excess Stock,536.44,SBA,0.916,0.148,2.249
P2519,Transmission,620.92,54,Smooth,A,X,AX,4.75,56.9,35356.14,6.1,5.2,13.7,8.2,5100.93,6.931,51.9,Healthy,1174.19,Naive,1.586,0.672,0.495
P2520,Transmission,711.17,58,Smooth,A,Y,AY,2.63,31.5,22422.83,4.2,3.8,8.8,5.9,4172.43,5.374,67.0,Healthy,696.28,Naive,0.765,0.531,0.626
P2521,Transmission,312.64,46,Smooth,A,X,AX,13.35,160.2,50096.17,14.3,6.7,27.2,13.9,4332.7,11.562,31.1,Healthy,1087.06,Naive,0.867,0.999,0.246
P2522,Engine Components,738.12,31,Lumpy,A,Z,AZ,0.84,10.1,7468.08,2.3,4.4,5.3,5.6,4101.06,1.821,197.7,Dead Stock,82.55,SBA,0.79,0.107,3.11
P2523,Brake System,248.1,29,Lumpy,B,Z,BZ,1.73,20.7,5137.13,5.8,5.7,7.3,8.5,2120.5,2.423,148.6,Healthy,462.34,SBA,1.249,0.164,2.027
P2524,Brake System,62.54,25,Lumpy,C,Z,CZ,1.47,17.6,1103.71,10.6,5.7,6.9,11.0,686.26,1.608,223.8,Healthy,80.35,SBA,1.796,0.13,2.563
P2525,Exhaust System,95.02,15,Intermittent,C,Z,CZ,1.24,14.8,1408.53,7.9,2.0,2.6,6.0,568.1,2.479,145.2,Healthy,65.96,Croston,0.967,0.236,1.412
P2526,Brake System,122.76,27,Lumpy,C,Z,CZ,0.31,3.8,462.16,3.5,2.5,2.8,4.3,522.0,0.885,406.6,Dead Stock,12.97,SBA,0.853,0.065,5.108
P2527,Engine Components,374.41,19,Lumpy,A,Z,AZ,1.71,20.5,7664.38,4.7,4.9,6.0,7.2,2705.05,2.833,127.1,Excess Stock,185.15,SBA,0.702,0.152,2.188
P2528,Cooling System,177.44,20,Erratic,B,Z,BZ,1.86,22.4,3966.35,7.1,2.8,4.0,6.4,1127.08,3.519,102.3,Healthy,54.17,SBA,0.971,0.297,1.12
P2529,Engine Components,623.73,41,Smooth,A,X,AX,11.75,140.9,87908.81,9.5,7.1,23.1,11.8,7382.29,11.908,30.2,Healthy,1342.38,Naive,0.79,0.999,0.314
P2530,Filters,34.55,12,Lumpy,C,Z,CZ,2.02,24.2,837.43,16.7,4.0,4.8,12.4,426.97,1.961,183.5,Healthy,21.88,SBA,1.464,0.176,1.895
P2531,Electrical,273.87,17,Intermittent,C,Z,CZ,0.29,3.5,966.61,2.3,1.2,1.3,2.3,628.01,1.539,233.9,Healthy,83.86,Croston,0.849,0.104,3.179
P2532,Exhaust System,93.47,19,Erratic,B,Y,BY,2.2,26.4,2463.11,10.6,2.6,4.0,7.9,742.24,3.319,108.5,Healthy,44.23,SBA,0.899,0.364,0.915
P2533,Brake System,265.51,17,Smooth,A,X,AX,8.73,104.7,27800.04,12.6,3.2,8.1,9.5,2516.43,11.047,32.6,Healthy,742.25,Naive,1.691,0.999,0.296
P2534,Engine Components,470.25,25,Lumpy,B,Z,BZ,0.94,11.3,5311.05,3.1,3.9,4.7,5.5,2586.13,2.054,175.3,Dead Stock,477.99,SBA,0.745,0.119,2.795
P2535,Transmission,678.24,39,Intermittent,A,Z,AZ,0.84,10.1,6862.23,2.4,2.9,4.0,4.1,2801.9,2.449,147.0,Excess Stock,512.18,Croston,1.514,0.181,1.84
P2536,Exhaust System,63.0,27,Intermittent,C,Z,CZ,0.1,1.2,74.12,2.7,0.8,0.9,2.1,134.79,0.55,654.7,Dead Stock,6.67,Croston,1.289,0.066,5.052
P2537,Transmission,721.23,47,Smooth,A,X,AX,3.57,42.8,30885.5,4.9,3.5,9.1,5.9,4257.14,7.255,49.6,Healthy,748.81,Naive,1.322,0.705,0.472
P2538,Engine Components,311.23,32,Intermittent,C,Z,CZ,0.25,3.1,952.01,2.0,1.3,1.6,2.3,725.34,1.313,274.3,Healthy,85.68,Croston,1.122,0.107,3.092
P2539,Transmission,379.42,44,Intermittent,C,Z,CZ,0.43,5.2,1964.06,2.3,2.3,2.9,3.4,1306.38,1.503,239.5,Healthy,176.77,Croston,1.322,0.126,2.647
P2540,Transmission,615.91,46,Erratic,A,Z,AZ,2.25,27.1,16665.68,4.2,4.9,8.4,7.0,4322.0,3.856,93.4,Excess Stock,552.13,SBA,1.794,0.311,1.071
P2541,Electrical,121.16,17,Smooth,A,X,AX,12.04,144.5,17504.61,21.8,4.4,11.2,15.3,1852.86,9.447,38.1,Healthy,457.79,Naive,1.413,0.999,0.293
P2542,Transmission,534.52,48,Lumpy,A,Z,AZ,1.29,15.5,8300.72,3.4,6.1,8.2,7.8,4165.23,1.993,180.6,Excess Stock,700.88,SBA,1.653,0.147,2.261
P2543,Exhaust System,103.91,20,Intermittent,C,Z,CZ,0.96,11.5,1198.01,6.7,2.3,2.9,5.6,580.57,2.063,174.5,Healthy,73.17,Croston,1.794,0.19,1.748
P2544,Electrical,212.5,12,Intermittent,B,Z,BZ,1.1,13.2,2800.01,5.0,1.8,2.2,4.3,908.95,3.08,116.9,Healthy,119.05,Croston,0.949,0.213,1.565
P2545,Engine Components,318.28,31,Erratic,A,Z,AZ,2.33,28.0,8911.84,5.9,4.8,7.2,7.8,2473.79,3.603,99.9,Healthy,446.69,SBA,0.773,0.27,1.232
P2546,Suspension,82.8,38,Lumpy,C,Z,CZ,1.14,13.6,1129.96,8.1,6.0,7.5,10.1,836.82,1.35,266.6,Healthy,26.36,SBA,1.048,0.116,2.872
P2547,Engine Components,371.05,30,Erratic,A,Z,AZ,3.22,38.6,14318.09,6.4,5.7,8.9,9.0,3322.4,4.31,83.5,Healthy,899.26,SBA,0.737,0.307,1.083
P2548,Suspension,244.98,13,Smooth,A,X,AX,10.61,127.3,31184.56,14.4,3.5,8.1,10.7,2621.23,11.897,30.3,Healthy,600.51,Naive,0.891,0.999,0.304
P2549,Suspension,125.53,38,Smooth,A,X,AX,13.73,164.7,20675.17,22.9,6.2,23.6,17.6,2214.94,9.334,38.6,Healthy,429.74,Naive,1.288,0.999,0.244
P2550,Engine Components,411.49,17,Intermittent,B,Z,BZ,0.98,11.8,4841.01,3.4,2.2,2.8,3.9,1612.24,3.003,119.9,Healthy,206.61,Croston,1.607,0.181,1.835
P2551,Brake System,155.0,16,Lumpy,C,Z,CZ,0.59,7.1,1094.08,4.3,2.3,2.6,4.4,684.79,1.598,225.3,Healthy,8.96,SBA,1.024,0.103,3.232
P2552,Engine Components,192.3,38,Erratic,B,Z,BZ,2.16,25.9,4977.12,7.3,5.2,7.9,8.9,1703.46,2.922,123.2,Healthy,45.79,SBA,0.629,0.256,1.3
P2553,Exhaust System,125.41,9,Lumpy,C,Z,CZ,0.31,3.8,472.14,3.5,2.0,2.1,3.7,467.96,1.009,356.8,Dead Stock,42.49,SBA,1.622,0.047,7.071
P2554,Cooling System,162.65,21,Lumpy,C,Z,CZ,0.59,7.1,1148.13,4.2,2.9,3.3,4.9,804.16,1.428,252.1,Dead Stock,103.33,SBA,1.392,0.094,3.534
P2555,Engine Components,261.83,15,Intermittent,C,Z,CZ,0.47,5.6,1478.59,2.9,1.5,1.7,2.9,767.65,1.926,186.9,Healthy,133.07,Croston,1.188,0.124,2.673
P2556,Cooling System,119.67,23,Lumpy,C,Z,CZ,0.53,6.4,760.26,4.6,2.7,3.1,5.0,601.98,1.263,285.0,Healthy,68.42,SBA,0.732,0.093,3.575
P2557,Suspension,319.25,15,Lumpy,C,Z,CZ,0.49,5.9,1877.93,2.7,2.0,2.2,3.3,1063.26,1.766,203.8,Dead Stock,169.01,SBA,1.015,0.096,3.46
P2558,Brake System,160.32,14,Lumpy,C,Z,CZ,1.04,12.5,1999.25,5.6,3.2,3.7,6.0,959.13,2.084,172.7,Healthy,112.8,SBA,0.66,0.122,2.735
P2559,Engine Components,666.71,48,Intermittent,B,Z,BZ,0.41,4.9,3294.33,1.7,2.3,3.0,3.2,2132.3,1.545,233.0,Excess Stock,296.49,Croston,1.196,0.122,2.728
P2560,Suspension,220.19,36,Lumpy,C,Z,CZ,0.59,7.1,1554.25,3.6,3.7,4.4,5.5,1211.46,1.283,280.6,Excess Stock,79.4,SBA,1.762,0.095,3.501
P2561,Exhaust System,113.22,24,Lumpy,C,Z,CZ,0.78,9.4,1065.59,5.8,3.3,3.9,6.2,698.65,1.525,236.0,Healthy,12.3,SBA,1.658,0.117,2.849
P2562,Transmission,204.04,21,Lumpy,C,Z,CZ,0.33,4.0,816.18,2.8,2.3,2.5,3.7,749.86,1.088,330.8,Healthy,73.46,SBA,1.146,0.067,4.959
P2563,Engine Components,659.8,52,Intermittent,A,Z,AZ,1.18,14.1,9314.79,2.9,3.8,5.9,5.3,3491.48,2.668,134.9,Excess Stock,271.58,Croston,1.221,0.221,1.503
P2564,Engine Components,637.41,16,Smooth,A,X,AX,13.69,164.2,104685.15,10.2,4.5,11.8,9.6,6098.62,17.165,21.0,Healthy,2200.32,Naive,1.265,0.999,0.273
P2565,Suspension,74.98,13,Lumpy,C,Z,CZ,0.35,4.2,317.55,4.8,1.9,2.1,4.3,320.94,0.989,363.8,Dead Stock,28.58,SBA,1.378,0.067,4.981
P2566,Brake System,146.27,15,Erratic,B,Z,BZ,3.43,41.2,6022.83,10.6,4.1,5.8,9.4,1378.08,4.37,82.4,Healthy,179.74,SBA,0.924,0.323,1.031
P2567,Brake System,314.23,11,Lumpy,A,Z,AZ,2.41,28.9,9094.29,6.1,4.4,5.3,7.5,2342.67,3.882,92.7,Healthy,265.99,SBA,1.357,0.181,1.84
P2568,Brake System,160.7,25,Erratic,B,Z,BZ,2.12,25.4,4083.74,8.0,4.2,6.0,8.2,1317.66,3.099,116.2,Healthy,282.79,SBA,1.367,0.251,1.328
P2569,Exhaust System,112.8,21,Intermittent,C,Z,CZ,0.9,10.8,1220.91,6.2,2.0,2.7,5.1,577.95,2.112,170.4,Healthy,59.85,Croston,0.783,0.204,1.632
P2570,Cooling System,166.49,14,Lumpy,C,Z,CZ,0.84,10.1,1684.48,4.9,3.1,3.5,5.6,925.63,1.82,197.8,Healthy,151.6,SBA,1.695,0.102,3.266
P2571,Suspension,339.73,28,Smooth,A,X,AX,13.1,157.2,53397.9,13.6,5.3,17.5,12.1,4116.59,12.971,27.8,Healthy,883.29,Naive,1.452,0.999,0.255
P2572,Fuel System,132.68,21,Smooth,A,X,AX,9.86,118.4,15703.42,18.9,4.3,11.2,13.8,1824.94,8.605,41.8,Healthy,239.99,Naive,1.508,0.999,0.317
P2573,Brake System,264.4,13,Lumpy,B,Z,BZ,1.06,12.7,3359.39,4.4,2.8,3.3,5.0,1326.23,2.533,142.1,Healthy,174.41,SBA,1.582,0.135,2.463
P2574,Suspension,397.1,19,Lumpy,B,Z,BZ,1.12,13.4,5325.85,3.7,3.7,4.4,5.5,2188.03,2.434,147.9,Healthy,479.33,SBA,1.239,0.133,2.51
P2575,Brake System,170.64,12,Intermittent,C,Z,CZ,0.59,7.1,1204.55,4.1,1.7,1.9,3.7,635.22,1.896,189.8,Healthy,17.82,Croston,0.729,0.121,2.759
P2576,Electrical,142.48,18,Lumpy,C,Z,CZ,0.8,9.6,1374.5,5.2,3.7,4.2,6.3,899.15,1.529,235.5,Healthy,123.7,SBA,1.606,0.092,3.62
P2577,Body Parts,159.68,26,Lumpy,B,Z,BZ,1.57,18.8,3005.66,6.9,5.6,7.0,9.1,1449.31,2.074,173.6,Healthy,185.34,SBA,0.838,0.142,2.349
P2578,Electrical,271.28,13,Erratic,A,Z,AZ,2.25,27.1,7340.44,6.3,2.5,3.5,5.7,1539.75,4.767,75.5,Healthy,285.15,SBA,1.477,0.323,1.031
P2579,Brake System,236.72,25,Lumpy,B,Z,BZ,0.86,10.4,2450.76,4.2,3.8,4.6,5.9,1404.81,1.745,206.4,Healthy,164.52,SBA,0.953,0.112,2.966
P2580,Electrical,39.8,18,Erratic,C,Z,CZ,2.53,30.4,1208.18,17.5,3.3,4.8,12.1,480.21,2.516,143.1,Healthy,23.14,SBA,0.654,0.322,1.034
P2581,Engine Components,786.0,18,Lumpy,C,Z,CZ,0.22,2.6,2034.36,1.1,1.4,1.5,1.9,1524.86,1.334,269.8,Excess Stock,183.09,SBA,1.501,0.067,4.971
P2582,Fuel System,113.9,13,Intermittent,C,Z,CZ,0.53,6.4,723.62,4.7,1.4,1.6,3.7,426.07,1.698,212.0,Healthy,6.46,Croston,1.105,0.138,2.405
P2583,Suspension,86.81,28,Smooth,A,X,AX,8.96,107.5,9335.06,22.3,4.3,12.7,15.5,1342.74,6.952,51.8,Healthy,158.65,Naive,1.567,0.999,0.305
P2584,Suspension,274.39,40,Lumpy,B,Z,BZ,1.69,20.2,5552.36,5.4,6.8,9.1,9.5,2615.8,2.123,169.6,Excess Stock,268.42,SBA,1.109,0.156,2.128
P2585,Electrical,127.3,8,Erratic,B,Z,BZ,2.86,34.4,4373.03,10.4,2.5,3.3,7.7,984.65,4.441,81.1,Healthy,163.11,SBA,1.24,0.319,1.045
P2586,Electrical,247.97,14,Lumpy,B,Z,BZ,0.76,9.2,2275.49,3.8,2.7,3.1,4.7,1154.19,1.972,182.6,Dead Stock,204.79,SBA,1.518,0.105,3.178
P2587,Engine Components,300.34,52,Lumpy,B,Z,BZ,0.76,9.2,2756.1,3.5,5.3,6.6,7.1,2121.36,1.299,277.1,Excess Stock,101.85,SBA,1.247,0.104,3.209
P2588,Transmission,654.56,44,Lumpy,A,Z,AZ,1.0,12.0,7854.67,2.7,5.6,7.0,6.9,4538.2,1.731,208.0,Excess Stock,706.92,SBA,1.054,0.119,2.801
P2589,Brake System,198.36,8,Erratic,B,Z,BZ,2.22,26.6,5274.16,7.3,2.3,2.9,6.0,1187.78,4.44,81.1,Healthy,138.97,SBA,1.098,0.269,1.236
P2590,Transmission,230.04,43,Smooth,A,X,AX,5.14,61.6,14181.02,10.4,4.1,11.5,9.3,2144.61,6.612,54.4,Healthy,378.49,Naive,0.786,0.812,0.41
P2591,Exhaust System,185.64,22,Smooth,A,X,AX,11.02,132.2,24547.63,16.9,4.9,13.0,13.4,2485.13,9.878,36.4,Healthy,468.19,Naive,1.386,0.999,0.319
P2592,Exhaust System,114.46,19,Lumpy,C,Z,CZ,1.24,14.8,1696.63,7.2,3.8,4.5,7.4,842.49,2.014,178.8,Healthy,81.44,SBA,0.677,0.143,2.326
P2593,Electrical,94.21,12,Erratic,B,Z,BZ,2.49,29.9,2815.21,11.3,3.6,4.6,9.2,865.86,3.251,110.7,Healthy,109.59,SBA,1.682,0.242,1.374
P2594,Suspension,243.07,15,Intermittent,C,Z,CZ,0.69,8.2,2001.74,3.7,1.8,2.1,3.6,886.46,2.258,159.4,Healthy,100.43,Croston,1.581,0.147,2.263
P2595,Engine Components,782.24,51,Smooth,A,X,AX,11.84,142.1,111170.28,8.5,8.1,28.3,12.4,9702.39,11.458,31.4,Healthy,1917.59,Naive,0.692,0.999,0.32
P2596,Transmission,367.7,56,Lumpy,A,Z,AZ,1.61,19.3,7094.38,4.6,8.6,11.6,10.9,3994.76,1.776,202.7,Excess Stock,341.57,SBA,0.946,0.14,2.373
P2597,Brake System,97.99,17,Smooth,A,X,AX,8.0,96.0,9406.66,19.8,3.5,8.0,13.4,1308.84,7.187,50.1,Healthy,138.49,Naive,1.046,0.953,0.349
P2598,Suspension,110.34,14,Erratic,B,Z,BZ,2.22,26.6,2933.69,9.8,2.5,3.6,7.4,819.77,3.579,100.6,Healthy,174.75,SBA,1.236,0.329,1.012
P2599,Brake System,126.91,23,Erratic,B,Z,BZ,2.55,30.6,3881.99,9.8,5.4,7.4,10.4,1313.99,2.954,121.9,Healthy,333.4,SBA,0.933,0.225,1.483
P2600,Engine Components,724.9,20,Smooth,A,Y,AY,3.65,43.8,31724.84,4.9,3.1,5.5,5.5,4011.59,7.908,45.5,Healthy,732.21,Naive,0.726,0.53,0.628
P2601,Electrical,141.57,15,Lumpy,C,Z,CZ,0.63,7.5,1065.91,4.6,2.3,2.6,4.6,655.76,1.625,221.5,Healthy,16.02,SBA,1.488,0.104,3.187
P2602,Engine Components,317.65,28,Lumpy,B,Z,BZ,1.43,17.2,5456.17,4.7,5.6,6.9,7.9,2505.2,2.178,165.3,Excess Stock,279.29,SBA,1.271,0.136,2.445
P2603,Transmission,291.4,33,Intermittent,B,Z,BZ,0.76,9.2,2674.04,3.5,2.5,3.4,4.3,1259.4,2.123,169.6,Healthy,50.98,Croston,0.985,0.172,1.931
P2604,Brake System,136.5,17,Erratic,B,Z,BZ,1.67,20.0,2730.01,7.7,2.8,3.7,6.6,905.12,3.016,119.4,Healthy,40.45,SBA,0.749,0.245,1.358
P2605,Engine Components,842.72,58,Lumpy,A,Z,AZ,1.16,13.9,11699.0,2.6,7.7,9.9,9.0,7563.66,1.547,232.7,Excess Stock,597.84,SBA,0.829,0.115,2.907
P2606,Suspension,193.78,35,Erratic,B,Y,BY,2.31,27.8,5380.26,7.6,3.6,6.3,7.4,1427.13,3.77,95.5,Healthy,236.06,SBA,1.007,0.382,0.871
P2607,Engine Components,878.25,35,Erratic,A,Z,AZ,1.9,22.8,20044.71,3.2,4.3,6.5,5.9,5152.95,3.89,92.5,Excess Stock,896.22,SBA,0.609,0.264,1.259
P2608,Brake System,178.44,15,Lumpy,B,Z,BZ,1.35,16.2,2897.0,6.0,3.5,4.1,6.5,1155.9,2.506,143.6,Healthy,103.41,SBA,1.05,0.151,2.2
P2609,Transmission,298.54,24,Lumpy,B,Z,BZ,1.24,14.8,4425.42,4.5,4.3,5.3,6.5,1951.29,2.268,158.7,Healthy,270.1,SBA,1.354,0.14,2.37
